legId,searchDate,flightDate,startingAirport,destinationAirport,fareBasisCode,travelDuration,elapsedDays,isBasicEconomy,isRefundable,isNonStop,baseFare,totalFare,seatsRemaining,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
ae4fbf1a7e7a78c2545f02049a3e0aaa,2022-05-01,2022-05-26,BOS,CLT,V7AJZNN1,PT2H23M,0,False,False,True,195.35,224.60,7,728,1653604260,2022-05-26T18:31:00.000-04:00,1653612840,2022-05-26T20:54:00.000-04:00,CLT,BOS,American Airlines,AA,Boeing 737-800,8580,728,coach
1b00916538bfcf53bdf705a06b350f99,2022-05-27,2022-06-18,CLT,LGA,NVAHZNN1,PT5H28M,0,False,False,False,133.95,166.10,3,546,1655550960||1655564760,2022-06-18T07:16:00.000-04:00||2022-06-18T11:06:00.000-04:00,1655554200||1655570640,2022-06-18T08:10:00.000-04:00||2022-06-18T12:44:00.000-04:00,GSO||LGA,CLT||GSO,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Embraer 170,3240||5880,83||463,coach||coach
3be3e9dd249c21cd2b565c0b67dcc54a,2022-04-24,2022-05-14,DEN,SFO,VH7OAJMN,PT6H28M,0,False,False,False,295.24,340.98,7,1533,1652560320||1652577300,2022-05-14T14:32:00.000-06:00||2022-05-14T18:15:00.000-07:00,1652570100||1652583600,2022-05-14T16:15:00.000-07:00||2022-05-14T20:00:00.000-07:00,PDX||SFO,DEN||PDX,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-800||Airbus A320,9780||6300,983||550,coach||coach
2502c9a286dd9bbc06a36ed6480754ec,2022-04-18,2022-04-19,DTW,LGA,V0AGZNN1,PT6H13M,0,False,False,False,174.88,210.10,3,1050,1650377220||1650393360,2022-04-19T10:07:00.000-04:00||2022-04-19T14:36:00.000-04:00,1650384120||1650399600,2022-04-19T12:02:00.000-04:00||2022-04-19T16:20:00.000-04:00,CLT||LGA,DTW||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,6900||6240,505||545,coach||coach
feb87dfd184f79b987618572799d5d90,2022-04-16,2022-04-26,CLT,ATL,G7AZZNN1,PT3H57M,0,False,False,False,281.86,325.10,7,868,1650979560||1650987240,2022-04-26T09:26:00.000-04:00||2022-04-26T11:34:00.000-04:00,1650985200||1650993780,2022-04-26T11:00:00.000-04:00||2022-04-26T13:23:00.000-04:00,DCA||ATL,CLT||DCA,American Airlines||American Airlines,AA||AA,Airbus A319||Embraer 175,5640||6540,327||541,coach||coach
dc96119324db271cb93c799ff4194a3a,2022-05-03,2022-05-13,SFO,PHL,QA0OA0MQ,PT13H19M,1,False,False,False,649.30,727.20,5,2521,1652475300||1652507700,2022-05-13T13:55:00.000-07:00||2022-05-13T23:55:00.000-06:00,1652481900||1652523240,2022-05-13T16:45:00.000-06:00||2022-05-14T06:14:00.000-04:00,SLC||PHL,SFO||SLC,Delta||Delta,DL||DL,Boeing 737-800||Airbus A321,6600||15540,599||1922,coach||coach
0f56fac990db5331192a95280129cb93,2022-04-22,2022-05-21,EWR,DFW,UA7NR,PT10H34M,0,False,False,False,17.38,124.96,0,,1653152100||1653180000,2022-05-21T12:55:00.000-04:00||2022-05-21T20:40:00.000-04:00,1653161820||1653190140,2022-05-21T15:37:00.000-04:00||2022-05-21T22:29:00.000-05:00,MCO||DFW,EWR||MCO,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A320 SHARKLETS||AIRBUS INDUSTRIE A321 SHARKLETS,9720||10140,None||None,coach||coach
119cd3e2e958ae49370c2867be09cd1e,2022-06-03,2022-07-22,SFO,EWR,MH7OASM,PT5H50M,0,False,False,True,385.12,428.60,6,2566,1658513400,2022-07-22T11:10:00.000-07:00,1658534400,2022-07-22T20:00:00.000-04:00,EWR,SFO,American Airlines,AA,Boeing 737,21000,2566,coach
f0dd1cee8b18d1efe0cdef260023fbb5,2022-06-15,2022-06-22,ATL,OAK,UNR,PT12H23M,0,False,False,False,195.00,302.58,0,,1655891400||1655930460,2022-06-22T05:50:00.000-04:00||2022-06-22T13:41:00.000-07:00,1655906700||1655935980,2022-06-22T07:05:00.000-07:00||2022-06-22T15:13:00.000-07:00,LAS||OAK,ATL||LAS,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,15300||5520,None||None,coach||coach
ea8dd3ea4478f043153f2bb846620353,2022-05-30,2022-07-23,JFK,PHL,GUAJZNN1,PT3H57M,0,False,False,False,426.97,482.59,3,773,1658605200||1658613900,2022-07-23T15:40:00.000-04:00||2022-07-23T18:05:00.000-04:00,1658612040||1658619420,2022-07-23T17:34:00.000-04:00||2022-07-23T19:37:00.000-04:00,RDU||PHL,JFK||RDU,American Airlines||American Airlines,AA||AA,Embraer 175||Embraer 175,6840||5520,434||339,coach||coach
1f399cf17da403ab603e8a4bad8e2d2d,2022-06-08,2022-06-23,BOS,MIA,Q3AHZNN1,PT3H31M,0,False,False,True,254.88,288.60,4,1260,1655977200,2022-06-23T05:40:00.000-04:00,1655989860,2022-06-23T09:11:00.000-04:00,MIA,BOS,JetBlue Airways,B6,Airbus A321,12660,1260,coach
614a0d376866f66e0934ab34cc7ec8ea,2022-06-12,2022-08-05,BOS,LGA,VAVNA0BC,PT1H27M,0,True,False,True,41.86,59.60,9,185,1659751140,2022-08-05T21:59:00.000-04:00,1659756360,2022-08-05T23:26:00.000-04:00,LGA,BOS,Delta,DL,Embraer 175,5220,185,coach
8a869dc9714fdb59200d12ab04247c58,2022-04-27,2022-06-06,DTW,DEN,UAUNA0BQ,PT3H7M,0,True,False,True,175.81,203.60,9,1142,1654567140,2022-06-06T21:59:00.000-04:00,1654578360,2022-06-06T23:06:00.000-06:00,DEN,DTW,Delta,DL,Airbus A321,11220,1142,coach
f958f06b03e48b5ba2f9474bca0cafc4,2022-06-02,2022-07-11,DEN,LAX,KAUOA0MQ,PT2H28M,0,False,False,True,236.27,268.59,2,848,1657564320,2022-07-11T12:32:00.000-06:00,1657573200,2022-07-11T14:00:00.000-07:00,LAX,DEN,Delta,DL,Embraer 175 (Enhanced Winglets),8880,848,coach
f53f4ec7e87473fb80e8ae1905d5b5c4,2022-06-24,2022-07-02,PHL,MIA,TNR,PT3H,0,False,False,True,59.00,115.59,0,,1656797100,2022-07-02T17:25:00.000-04:00,1656807900,2022-07-02T20:25:00.000-04:00,MIA,PHL,Spirit Airlines,NK,Airbus A319,10800,None,coach
c854351b99749c4ac50f28e4a162d6cd,2022-06-19,2022-08-10,BOS,DEN,L0AZZNN1,PT6H31M,0,False,False,False,357.21,407.60,7,1765,1660155000||1660169460,2022-08-10T14:10:00.000-04:00||2022-08-10T17:11:00.000-05:00,1660165200||1660178460,2022-08-10T16:00:00.000-05:00||2022-08-10T18:41:00.000-06:00,ORD||DEN,BOS||ORD,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,10200||9000,862||903,coach||coach
0f8fdd45009fde51f03951547873c4e2,2022-06-13,2022-07-17,CLT,LAX,G7AWZNN1,PT13H31M,1,False,False,False,509.76,575.69,7,2266,1658110800||1658148300,2022-07-17T22:20:00.000-04:00||2022-07-18T07:45:00.000-05:00,1658120280||1658159460,2022-07-17T23:58:00.000-05:00||2022-07-18T08:51:00.000-07:00,AUS||LAX,CLT||AUS,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A319,9480||11160,1030||1236,coach||coach
39f61aecede2fb8601df892680bb2392,2022-06-22,2022-07-29,BOS,JFK,OL7AUEL1,PT1H13M,0,False,False,True,87.44,108.60,7,185,1659088020,2022-07-29T05:47:00.000-04:00,1659092400,2022-07-29T07:00:00.000-04:00,JFK,BOS,JetBlue Airways,B6,Airbus A320,4380,185,coach
dbb9a2e01b544b7c3627014d4dda714c,2022-05-09,2022-06-24,JFK,LAX,YA2AA,PT5H59M,0,False,False,True,1511.63,1639.60,7,2458,1656064800,2022-06-24T06:00:00.000-04:00,1656086340,2022-06-24T08:59:00.000-07:00,LAX,JFK,JetBlue Airways,B6,AIRBUS INDUSTRIE A321 SHARKLETS,21540,2458,coach
344c7f98076eb4bdacb689d1d0986f98,2022-05-21,2022-07-12,LAX,PHL,QAA0OFEN,PT7H17M,1,False,False,False,358.14,408.60,9,2417,1657660320||1657679220,2022-07-12T14:12:00.000-07:00||2022-07-12T21:27:00.000-05:00,1657675440||1657686540,2022-07-12T20:24:00.000-05:00||2022-07-13T00:29:00.000-04:00,ORD||PHL,LAX||ORD,United||United,UA||UA,Boeing 737 MAX 9||Boeing 737-900,15120||7320,1745||672,coach||coach
eb2b4f867f3d117b4db5d87b4563e74d,2022-04-25,2022-05-08,OAK,EWR,KA0NA0MC,PT13H45M,1,False,False,False,506.98,574.20,9,2558,1652042700||1652076480,2022-05-08T13:45:00.000-07:00||2022-05-09T00:08:00.000-06:00,1652048940||1652092200,2022-05-08T16:29:00.000-06:00||2022-05-09T06:30:00.000-04:00,SLC||EWR,OAK||SLC,Delta||United,DL||UA,||Boeing 737 MAX 8,6240||15720,588||1970,coach||coach
c6b46a7677503c54f657b47a46374d72,2022-06-15,2022-07-29,ATL,OAK,KAUOA0MQ,PT11H5M,0,False,False,False,509.77,577.20,9,2281,1659103200||1659138600,2022-07-29T10:00:00.000-04:00||2022-07-29T16:50:00.000-07:00,1659120000||1659143100,2022-07-29T11:40:00.000-07:00||2022-07-29T18:05:00.000-07:00,LAX||OAK,ATL||LAX,Delta||Delta,DL||DL,||Embraer 175 (Enhanced Winglets),16800||4500,1943||338,coach||coach
881ce145ed3e270a5a7208b3ab9bcee3,2022-06-18,2022-08-07,JFK,LAX,G7AJZNN1,PT12H5M,0,False,False,False,416.75,477.21,7,2465,1659869400||1659908580,2022-08-07T06:50:00.000-04:00||2022-08-07T14:43:00.000-07:00,1659888780||1659912900,2022-08-07T09:13:00.000-07:00||2022-08-07T15:55:00.000-07:00,PHX||ONT,JFK||PHX,American Airlines||American Airlines,AA||AA,Boeing 737 MAX 8||Airbus A320,19380||4320,2139||326,coach||coach
3d229b5c2ce44b5b8c54e783c39c2700,2022-06-19,2022-07-29,LAX,EWR,VA7NR,PT5H28M,0,False,False,True,183.00,239.59,0,,1659106920,2022-07-29T08:02:00.000-07:00,1659126600,2022-07-29T16:30:00.000-04:00,EWR,LAX,Spirit Airlines,NK,,19680,None,coach
52508154b04e831311a82e2be8835b72,2022-04-21,2022-06-13,OAK,MIA,U3XSNR,PT7H42M,0,False,False,False,203.38,310.96,0,,1655140500||1655151000,2022-06-13T10:15:00.000-07:00||2022-06-13T13:10:00.000-07:00,1655146080||1655168220,2022-06-13T11:48:00.000-07:00||2022-06-13T20:57:00.000-04:00,LAS||MIA,OAK||LAS,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,5580||17220,None||None,coach||coach
ea5ba7428086865b9b88476b95104331,2022-05-26,2022-06-11,DEN,JFK,HAA4OFEN,PT5H55M,0,False,False,False,616.75,686.61,1,1899,1654962600||1654978500,2022-06-11T09:50:00.000-06:00||2022-06-11T16:15:00.000-04:00,1654975860||1654983900,2022-06-11T15:31:00.000-04:00||2022-06-11T17:45:00.000-04:00,BTV||JFK,DEN||BTV,United||Delta,UA||DL,Airbus A319||Canadair Regional Jet 900,13260||5400,1648||251,coach||coach
8f7d4b34170bd9475d7c8d54d3166fc8,2022-05-03,2022-06-26,OAK,DTW,SH2OASMN,PT12H40M,0,False,False,False,957.21,1057.10,7,2668,1656252000||1656271200||1656286200,2022-06-26T07:00:00.000-07:00||2022-06-26T12:20:00.000-07:00||2022-06-26T17:30:00.000-06:00,1656257700||1656280560||1656297600,2022-06-26T08:35:00.000-07:00||2022-06-26T15:56:00.000-06:00||2022-06-26T22:40:00.000-04:00,PDX||DEN||DTW,OAK||PDX||DEN,Alaska Airlines||United||United,AS||UA||UA,Embraer 175||Boeing 737-800||Embraer 175 (Enhanced Winglets),5700||9360||11400,543||983||1142,coach||coach||first
e4a50b2c84b614d0063f5240c273af7b,2022-04-29,2022-05-10,ATL,DEN,L3AHZNN1,PT5H17M,0,False,False,False,261.40,304.61,2,1375,1652200260||1652211900,2022-05-10T12:31:00.000-04:00||2022-05-10T14:45:00.000-05:00,1652208900||1652219280,2022-05-10T13:55:00.000-05:00||2022-05-10T15:48:00.000-06:00,DFW||DEN,ATL||DFW,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,8640||7380,725||650,coach||coach
d7022fb7a6390153627fb554a79e10d7,2022-05-09,2022-05-27,LAX,ORD,MH4OASMN,PT10H5M,1,False,False,False,515.35,577.60,7,2681,1653699300||1653720900,2022-05-27T17:55:00.000-07:00||2022-05-27T23:55:00.000-07:00,1653708960||1653735600,2022-05-27T20:36:00.000-07:00||2022-05-28T06:00:00.000-05:00,SEA||ORD,ONT||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-800||Boeing 737 MAX 9,9660||14700,958||1723,coach||coach
1957eea6aa774bcccd6fc45d964a5bb0,2022-05-12,2022-06-16,LAX,BOS,H0AJZNN1,PT8H5M,0,False,False,False,530.23,593.60,7,2677,1655384400||1655408340,2022-06-16T06:00:00.000-07:00||2022-06-16T15:39:00.000-04:00,1655403780||1655413500,2022-06-16T14:23:00.000-04:00||2022-06-16T17:05:00.000-04:00,PHL||BOS,LAX||PHL,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A321,19380||5160,2397||280,coach||coach
e55bf091b46bf28aaef348908a67a7e5,2022-05-02,2022-05-06,LAX,DFW,VAA3AQEN,PT5H30M,0,False,False,False,252.09,294.60,9,1498,1651878660||1651891560,2022-05-06T16:11:00.000-07:00||2022-05-06T20:46:00.000-06:00,1651887000||1651898460,2022-05-06T19:30:00.000-06:00||2022-05-06T23:41:00.000-05:00,DEN||DFW,LAX||DEN,United||United,UA||UA,Boeing 737-800||Boeing 737 MAX 9,8340||6900,848||650,coach||coach
e488f82bdb457ae4b571273a02ecec8e,2022-04-25,2022-05-05,LAX,ORD,M7AIZNN1,PT4H1M,0,False,False,True,305.12,342.60,3,1745,1651796280,2022-05-05T17:18:00.000-07:00,1651810740,2022-05-05T23:19:00.000-05:00,ORD,LAX,American Airlines,AA,Airbus A321,14460,1745,coach
70278db1d4ec32b96d78d057341ed134,2022-04-20,2022-04-23,LAX,PHL,HAA0JFEN,PT7H,0,False,False,False,404.65,458.60,1,2394,1650745680||1650757800,2022-04-23T13:28:00.000-07:00||2022-04-23T17:50:00.000-06:00,1650753600||1650770880,2022-04-23T16:40:00.000-06:00||2022-04-23T23:28:00.000-04:00,DEN||PHL,ONT||DEN,United||United,UA||UA,Boeing 737-900||Boeing 737-800,7920||13080,827||1567,coach||coach
8a0ce9cdc560cdda8306c3c8f765eb17,2022-05-19,2022-06-29,JFK,ATL,KA7OA0MC,PT5H52M,0,False,False,False,444.65,501.60,9,1589,1656531000||1656545460,2022-06-29T15:30:00.000-04:00||2022-06-29T19:31:00.000-04:00,1656543000||1656552120,2022-06-29T18:50:00.000-04:00||2022-06-29T21:22:00.000-04:00,PBI||ATL,JFK||PBI,Delta||Delta,DL||DL,Airbus A319||Airbus A321,12000||6660,1043||546,coach||coach
ca191b5ccef44646a8afd6ded63543d7,2022-05-08,2022-06-02,SFO,PHL,BA0OA0MC,PT7H37M,0,False,False,False,646.51,718.60,9,2564,1654182840||1654200900,2022-06-02T08:14:00.000-07:00||2022-06-02T15:15:00.000-05:00,1654195680||1654210260,2022-06-02T13:48:00.000-05:00||2022-06-02T18:51:00.000-04:00,MSP||PHL,SFO||MSP,Delta||Delta,DL||DL,Boeing 737-900||Airbus A320,12840||9360,1586||978,coach||coach
8e9d30d5a79fde8b744f8f72c7845a0c,2022-06-05,2022-06-23,LAX,DEN,L0AIZNN1,PT9H5M,0,False,False,False,458.88,527.00,7,919,1655991000||1656012600||1656019800,2022-06-23T06:30:00.000-07:00||2022-06-23T12:30:00.000-07:00||2022-06-23T15:30:00.000-06:00,1655996340||1656018000||1656023700,2022-06-23T07:59:00.000-07:00||2022-06-23T15:00:00.000-06:00||2022-06-23T16:35:00.000-06:00,PHX||TEX||DEN,ONT||PHX||TEX,American Airlines||Key Lime Air||Key Lime Air,AA||KG||KG,Canadair Regional Jet 900||Fairchild Dornier 328||Fairchild Dornier 328,5340||5400||3900,326||390||203,coach||coach||coach
1752df91ed6527dc8446d9a1a13a2cd5,2022-06-03,2022-07-14,EWR,MIA,RA3NR,PT3H13M,0,False,False,True,41.00,97.59,0,,1657794000,2022-07-14T06:20:00.000-04:00,1657805580,2022-07-14T09:33:00.000-04:00,MIA,EWR,Spirit Airlines,NK,AIRBUS INDUSTRIE A321 SHARKLETS,11580,None,coach
d1400bf8090c9b251bf3cb3d684b37e6,2022-06-12,2022-06-23,LAX,PHL,N7AIZNN3,PT10H57M,0,False,False,False,468.84,533.20,1,2442,1656002700||1656025380,2022-06-23T09:45:00.000-07:00||2022-06-23T16:03:00.000-07:00,1656008100||1656042120,2022-06-23T11:15:00.000-07:00||2022-06-23T23:42:00.000-04:00,PHX||PHL,LAX||PHX,American Airlines||American Airlines,AA||AA,Airbus A320||,5400||16740,370||2072,coach||coach
f31d14f195720370ee7eb203633cae42,2022-05-18,2022-07-17,MIA,JFK,VUAHZNN1,PT2H59M,0,False,False,True,208.37,238.60,7,1104,1658106000,2022-07-17T21:00:00.000-04:00,1658116740,2022-07-17T23:59:00.000-04:00,JFK,MIA,JetBlue Airways,B6,Boeing 737-800,10740,1104,coach
3016693e2ded5b60c3b56de9ab2e619f,2022-06-02,2022-07-10,OAK,BOS,KAUOA0MC,PT12H33M,0,False,False,False,728.37,811.10,9,3323,1657464480||1657477260||1657495560,2022-07-10T07:48:00.000-07:00||2022-07-10T11:21:00.000-07:00||2022-07-10T18:26:00.000-05:00,1657469700||1657489620||1657509660,2022-07-10T09:15:00.000-07:00||2022-07-10T16:47:00.000-05:00||2022-07-10T23:21:00.000-04:00,LAX||IAH||BOS,OAK||LAX||IAH,Delta||United||United,DL||UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900||Airbus A320,5220||12360||14100,338||1383||1602,coach||coach||coach
104ce048ae95b1468345c8b53f743b00,2022-06-16,2022-07-19,LAX,IAD,MAUOA0MQ,PT7H1M,1,False,False,False,496.74,557.60,9,2484,1658265900||1658284740,2022-07-19T14:25:00.000-07:00||2022-07-19T22:39:00.000-04:00,1658281740||1658291160,2022-07-19T21:49:00.000-04:00||2022-07-20T00:26:00.000-04:00,ATL||IAD,LAX||ATL,Delta||Delta,DL||DL,Airbus A321||Boeing 717,15840||6420,1943||541,coach||coach
7420899a3e6e7ee9ceb4d28abb583f49,2022-05-01,2022-06-07,EWR,DEN,GA7NR,PT13H28M,0,False,False,False,85.20,154.78,0,,1654615500||1654648200,2022-06-07T11:25:00.000-04:00||2022-06-07T20:30:00.000-04:00,1654627020||1654663980,2022-06-07T14:37:00.000-04:00||2022-06-07T22:53:00.000-06:00,FLL||DEN,EWR||FLL,Spirit Airlines||Spirit Airlines,NK||NK,AIRBUS INDUSTRIE A321 SHARKLETS||,11520||15780,None||None,coach||coach
43dafa65a637e42ce2bbdf4364eeebd5,2022-06-06,2022-06-07,DEN,LAX,G0AHZNN1,PT4H46M,0,False,False,False,213.95,253.60,7,916,1654625460||1654638300,2022-06-07T12:11:00.000-06:00||2022-06-07T14:45:00.000-07:00,1654632180||1654642620,2022-06-07T13:03:00.000-07:00||2022-06-07T15:57:00.000-07:00,PHX||ONT,DEN||PHX,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A320,6720||4320,590||326,coach||coach
ae147ee30c0ba3a511393b830e041023,2022-04-27,2022-05-28,LGA,MIA,GA3NR,PT3H8M,1,False,False,True,5.20,42.79,0,,1653788400,2022-05-28T21:40:00.000-04:00,1653799680,2022-05-29T00:48:00.000-04:00,MIA,LGA,Spirit Airlines,NK,AIRBUS INDUSTRIE A321 SHARKLETS,11280,None,coach
dddfcb3fbb3f48b8b75c8bfeaf5f55d0,2022-05-29,2022-07-15,LAX,MIA,KAUOA0MQ,PT14H2M,1,False,False,False,570.24,642.21,1,2539,1657950900||1657994400,2022-07-15T22:55:00.000-07:00||2022-07-16T14:00:00.000-04:00,1657966560||1658001420,2022-07-16T06:16:00.000-04:00||2022-07-16T15:57:00.000-04:00,ATL||MIA,LAX||ATL,Delta||Delta,DL||DL,Boeing 737-900||Boeing 757,15660||7020,1943||596,coach||coach
c9bb39721122bc68940208f02e4f8f44,2022-06-19,2022-07-07,DFW,LGA,N7AJZNN3,PT3H30M,0,False,False,True,138.60,163.60,1,1380,1657223220,2022-07-07T14:47:00.000-05:00,1657235820,2022-07-07T19:17:00.000-04:00,LGA,DFW,American Airlines,AA,Boeing 737-800,12600,1380,coach
5154316446ac6a9b5a8e6605f1b44797,2022-05-08,2022-06-24,LGA,ATL,LA3NA0BC,PT10H42M,0,True,False,False,242.80,290.21,9,1667,1656084000||1656115500,2022-06-24T11:20:00.000-04:00||2022-06-24T20:05:00.000-04:00,1656095880||1656122520,2022-06-24T14:38:00.000-04:00||2022-06-24T22:02:00.000-04:00,FLL||ATL,LGA||FLL,Delta||Delta,DL||DL,Boeing 737-800||Boeing 757-300,11880||7020,1085||582,coach||coach
d98db717be879f6e0e22a192d14a5895,2022-06-09,2022-08-05,OAK,LGA,KAUOA0MC,PT12H36M,0,False,False,False,612.09,686.10,6,2854,1659710880||1659728400||1659751200,2022-08-05T07:48:00.000-07:00||2022-08-05T12:40:00.000-07:00||2022-08-05T22:00:00.000-04:00,1659716100||1659746340||1659756240,2022-08-05T09:15:00.000-07:00||2022-08-05T20:39:00.000-04:00||2022-08-05T23:24:00.000-04:00,LAX||IAD||LGA,OAK||LAX||IAD,Delta||United||United,DL||UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 757-300||Embraer 175 (Enhanced Winglets),5220||17940||5040,338||2295||221,coach||coach||coach
7620d702673434547ecdf1933273d702,2022-05-12,2022-05-17,EWR,DFW,B3AHZNN1,PT3H59M,0,False,False,True,197.21,226.60,7,1380,1652799540,2022-05-17T10:59:00.000-04:00,1652813880,2022-05-17T13:58:00.000-05:00,DFW,EWR,JetBlue Airways,B6,Boeing 737-800,14340,1380,coach
c6891ad31700f4c2936095a78433cc78,2022-05-28,2022-05-29,DFW,DTW,M0AHZSN1,PT2H37M,0,False,False,True,375.81,418.60,7,995,1653862020,2022-05-29T17:07:00.000-05:00,1653871440,2022-05-29T20:44:00.000-04:00,DTW,DFW,American Airlines,AA,Boeing 737-800,9420,995,coach
d1c456b50094f8f12a305c290bf7225a,2022-04-19,2022-05-07,MIA,ORD,QA0OA0MC,PT7H33M,0,False,False,False,237.21,278.60,9,1196,1651932960||1651952460,2022-05-07T10:16:00.000-04:00||2022-05-07T15:41:00.000-04:00,1651939560||1651960140,2022-05-07T12:06:00.000-04:00||2022-05-07T16:49:00.000-05:00,ATL||ORD,MIA||ATL,Delta||Delta,DL||DL,Boeing 757||Airbus A321,6600||7680,596||600,coach||coach
5f25d7196c4001a28fa7725a6e307d9b,2022-06-09,2022-06-28,MIA,ORD,S7AKZNN3,PT3H30M,0,False,False,True,163.72,190.60,7,1192,1656465180,2022-06-28T21:13:00.000-04:00,1656477780,2022-06-28T23:43:00.000-05:00,ORD,MIA,American Airlines,AA,Boeing 737-800,12600,1192,coach
3d8aae75ab31390b90e7785ac632b5c8,2022-05-30,2022-07-11,SFO,JFK,HUAKZNN1,PT5H48M,0,False,False,True,459.53,508.60,1,2566,1657544400,2022-07-11T06:00:00.000-07:00,1657565280,2022-07-11T14:48:00.000-04:00,JFK,SFO,American Airlines,AA,AIRBUS INDUSTRIE A321 SHARKLETS,20880,2566,coach
4a46e82624f473b9d3ff6c5c381de261,2022-05-05,2022-06-16,EWR,PHL,VAA2ADBN,PT51M,0,True,False,True,166.51,193.60,9,97,1655396100,2022-06-16T12:15:00.000-04:00,1655399160,2022-06-16T13:06:00.000-04:00,PHL,EWR,United,UA,,3060,97,coach
4542d20ec785447bd549cb038bff23aa,2022-06-11,2022-06-15,DFW,DTW,LA3OA0ME,PT11H50M,1,False,False,False,510.70,578.20,6,1865,1655337900||1655373900,2022-06-15T19:05:00.000-05:00||2022-06-16T06:05:00.000-04:00,1655351100||1655380500,2022-06-15T23:45:00.000-04:00||2022-06-16T07:55:00.000-04:00,LGA||DTW,DFW||LGA,Delta||Delta,DL||DL,Airbus A319||Airbus A319,13200||6600,1380||485,coach||coach
a1bf76a33293e679d5df9032a2584bdd,2022-04-22,2022-05-03,DTW,LAX,S7AIZNN1,PT6H28M,0,False,False,False,238.14,279.60,7,2025,1651578660||1651597200,2022-05-03T07:51:00.000-04:00||2022-05-03T10:00:00.000-07:00,1651594500||1651601940,2022-05-03T09:15:00.000-07:00||2022-05-03T11:19:00.000-07:00,PHX||ONT,DTW||PHX,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A319,15840||4740,1678||347,coach||coach
c3081202d119fac6ccf493610e52976e,2022-04-17,2022-05-14,DTW,MIA,M7AHZNN1,PT7H40M,0,False,False,False,282.79,327.60,6,2110,1652520000||1652537400,2022-05-14T05:20:00.000-04:00||2022-05-14T09:10:00.000-05:00,1652530500||1652547600,2022-05-14T07:15:00.000-05:00||2022-05-14T13:00:00.000-04:00,DFW||MIA,DTW||DFW,American Airlines||American Airlines,AA||AA,Boeing 737-800||Boeing 737-800,10500||10200,995||1115,coach||coach
955a073bef3502aaa2b30bffd243d493,2022-06-15,2022-06-25,LAX,SFO,K7AHZNN1,PT1H24M,0,False,False,True,385.12,428.60,2,339,1656212100,2022-06-25T19:55:00.000-07:00,1656217140,2022-06-25T21:19:00.000-07:00,SFO,LAX,American Airlines,AA,Embraer 175,5040,339,coach
5dc143957966b0b99cbc7081342e0190,2022-04-29,2022-06-13,EWR,MIA,V3AJZNN1,PT3H5M,0,False,False,True,194.42,223.60,7,1104,1655114400,2022-06-13T06:00:00.000-04:00,1655125500,2022-06-13T09:05:00.000-04:00,MIA,EWR,American Airlines,AA,Boeing 737 MAX 8,11100,1104,coach
65ebae895a02e610691405704d0363b2,2022-05-25,2022-06-12,ATL,LAX,BA7OA0MQ,PT4H36M,0,False,False,True,715.35,783.60,9,1943,1655046000,2022-06-12T11:00:00.000-04:00,1655062560,2022-06-12T12:36:00.000-07:00,LAX,ATL,Delta,DL,Boeing 737-900,16560,1943,coach
8fdb1927e80fb31d46bb2044dedc2096,2022-06-24,2022-08-05,EWR,DEN,QAA0OHEN,PT4H27M,0,False,False,True,320.00,358.60,9,1621,1659733920,2022-08-05T17:12:00.000-04:00,1659749940,2022-08-05T19:39:00.000-06:00,DEN,EWR,United,UA,Boeing 737-900,16020,1621,coach
ff4fab04ef5b35800a0dc3266c8944ef,2022-06-17,2022-08-15,SFO,DTW,MA7OA0MQ,PT4H33M,0,False,False,True,580.47,638.61,9,2083,1660590000,2022-08-15T12:00:00.000-07:00,1660606380,2022-08-15T19:33:00.000-04:00,DTW,SFO,Delta,DL,Boeing 737-900,16380,2083,coach
de5cee5067062823f809a89af24ffcb5,2022-05-18,2022-06-18,IAD,ATL,LAVOA0MQ,PT1H52M,0,False,False,True,254.88,288.60,1,541,1655584800,2022-06-18T16:40:00.000-04:00,1655591520,2022-06-18T18:32:00.000-04:00,ATL,IAD,Delta,DL,Boeing 717,6720,541,coach
